5.84,54.0,5.96,1.08,757.0,1.311,0.0,0.39,3.75,0.0,1.0
1.203,393.0,18.4,2.53,736.0,0.467,0.36,0.0,1.08,0.0,1.0
0.376,49.0,2.271,0.9,427.0,0.05,0.0,0.9,2.26,0.0,1.0
0.087,18.0,1.54,0.45,208.0,0.0,0.0,0.75,1.51,0.0,1.0
0.133,74.0,3.29,2.48,1030.0,0.041,0.0,0.44,3.82,0.06,1.0
0.573,18.0,2.884,0.0,75.0,0.0,0.0,0.0,0.91,0.0,1.0
0.099,95.0,4.906,0.92,1310.0,0.079,0.17,0.34,1.09,0.0,1.0
0.204,41.0,8.636,3.57,95.0,0.0,1.19,0.0,3.57,0.0,1.0
0.482,78.0,6.77,1.34,325.0,0.896,0.44,1.34,2.24,0.44,1.0
0.672,29.0,2.794,2.32,109.0,0.403,0.77,0.77,2.32,0.0,1.0
0.045,79.0,14.88,1.12,1622.0,0.342,0.0,0.0,1.82,0.14,1.0
0.49,669.0,8.55,0.7,1351.0,0.158,0.1,0.8,1.31,0.5,1.0
0.823,29.0,2.815,2.4,107.0,0.0,0.8,0.8,2.4,0.0,1.0
0.8,16.0,2.0,3.27,36.0,0.266,1.63,0.0,3.27,0.0,1.0
0.196,57.0,6.1,1.39,183.0,0.0,0.0,1.39,3.49,0.69,1.0
0.539,47.0,5.787,1.04,272.0,0.269,1.04,0.0,3.66,0.0,1.0
0.0,10.0,1.494,3.25,139.0,0.166,0.32,0.65,2.28,0.32,1.0
0.0,10.0,1.494,3.25,139.0,0.166,0.32,0.65,2.28,0.32,1.0
0.486,669.0,7.561,0.42,1414.0,0.118,0.25,0.85,1.62,0.25,1.0
0.01,13.0,1.818,1.11,462.0,0.167,0.0,1.52,4.21,0.05,1.0
0.874,61.0,5.582,0.81,374.0,0.051,0.0,0.0,4.87,0.0,1.0
0.663,123.0,8.666,1.76,442.0,0.132,0.44,0.0,3.53,0.0,1.0
1.939,30.0,8.461,1.14,110.0,0.0,4.59,2.29,3.44,0.0,1.0
0.606,10.0,3.111,3.57,28.0,0.606,0.0,0.0,0.0,0.0,1.0
0.0,19.0,1.49,0.54,82.0,0.0,0.0,2.16,2.7,0.0,1.0
0.567,28.0,2.9,2.75,87.0,0.0,0.0,0.0,0.91,0.0,1.0
0.381,12.0,2.021,1.41,95.0,0.063,0.7,1.06,6.0,0.7,1.0
1.244,9.0,2.472,2.73,89.0,0.0,0.0,0.68,4.1,2.73,1.0
0.301,694.0,19.482,0.83,1130.0,0.0,0.0,0.27,0.55,0.55,1.0
0.559,23.0,1.694,0.67,432.0,0.047,0.0,0.58,0.77,0.09,1.0
0.804,17.0,2.466,0.0,37.0,0.0,1.61,0.0,0.0,1.61,1.0
0.0,13.0,3.5,0.97,77.0,0.167,0.97,0.97,0.0,0.97,1.0
0.503,148.0,16.304,1.12,375.0,0.0,0.0,1.12,3.38,2.25,1.0
0.976,56.0,3.186,2.03,1042.0,0.397,0.1,0.61,2.23,0.4,1.0
1.562,22.0,2.638,2.41,124.0,0.36,0.8,1.61,1.61,0.0,1.0
0.0,25.0,4.818,5.26,53.0,0.212,0.0,0.0,1.31,0.0,1.0
0.508,140.0,10.625,1.47,170.0,0.169,1.47,0.0,0.0,1.47,1.0
0.099,95.0,4.881,0.92,1313.0,0.079,0.17,0.34,1.04,0.0,1.0
0.0,23.0,4.793,0.81,302.0,0.123,0.0,0.81,1.22,0.81,1.0
0.0,14.0,1.67,1.74,162.0,0.271,0.0,0.87,2.62,0.58,1.0
0.01,12.0,1.766,1.08,447.0,0.169,0.0,1.57,4.41,0.06,1.0
0.029,26.0,2.813,0.2,2510.0,0.011,0.03,0.1,0.45,0.0,1.0
0.481,19.0,3.166,1.24,114.0,0.549,0.41,0.0,3.73,0.0,1.0
0.55,339.0,15.547,0.57,2923.0,0.082,0.08,0.08,1.87,0.08,1.0
0.977,56.0,3.166,2.03,1045.0,0.397,0.1,0.6,2.23,0.4,1.0
0.037,114.0,13.936,1.13,1324.0,0.15,0.22,0.0,1.58,0.45,1.0
0.0,25.0,4.818,5.26,53.0,0.212,0.0,0.0,1.31,0.0,1.0
0.198,18.0,5.019,0.0,261.0,0.0,0.4,0.0,1.22,0.0,1.0
0.121,12.0,2.08,2.29,104.0,0.0,0.38,0.38,3.43,0.38,1.0
0.544,5.0,1.777,0.0,16.0,0.0,0.0,0.0,0.0,1.78,1.0
0.472,104.0,2.086,1.23,703.0,0.092,0.0,0.61,1.16,0.0,1.0
0.17,128.0,9.411,1.36,160.0,0.17,1.36,0.0,0.0,1.36,1.0
2.894,25.0,5.607,1.53,157.0,0.868,0.0,0.0,2.3,0.0,1.0
0.258,20.0,2.826,1.63,65.0,0.0,0.81,2.45,3.27,0.0,1.0
1.151,63.0,4.928,3.87,621.0,0.056,0.0,0.33,2.02,0.33,1.0
5.213,54.0,5.781,1.08,740.0,0.979,0.0,0.39,3.75,0.0,1.0
2.597,26.0,4.153,0.0,54.0,0.0,4.0,0.0,0.0,0.0,1.0
0.01,12.0,1.794,1.04,454.0,0.162,0.0,1.45,4.25,0.05,1.0
0.489,19.0,2.121,1.36,227.0,0.04,0.0,0.54,2.45,0.27,1.0
0.511,20.0,2.909,1.61,64.0,0.0,0.8,3.22,3.22,0.0,1.0
0.496,148.0,16.782,1.1,386.0,0.0,0.0,1.1,3.31,2.2,1.0
0.496,148.0,16.826,1.1,387.0,0.0,0.0,1.1,3.31,2.2,1.0
0.0,10.0,1.515,3.19,144.0,0.162,0.31,0.63,2.55,0.31,1.0
0.379,12.0,2.042,1.38,96.0,0.063,0.69,1.04,5.9,0.69,1.0
0.0,140.0,11.714,1.56,164.0,0.183,1.56,0.0,0.0,1.56,1.0
0.488,148.0,15.16,1.08,379.0,0.0,0.0,1.08,3.24,2.16,1.0
0.21,32.0,2.293,1.44,477.0,0.0,1.88,0.28,1.01,0.28,1.0
0.13,75.0,7.4,1.1,629.0,0.196,0.22,0.22,1.32,0.0,1.0
0.388,49.0,2.264,0.88,428.0,0.048,0.0,0.88,2.2,0.0,1.0
0.167,44.0,3.412,1.85,795.0,0.167,0.0,0.51,3.55,0.07,1.0
0.0,10.0,1.515,3.19,144.0,0.163,0.31,0.63,2.55,0.31,1.0
0.0,10.0,1.515,3.19,144.0,0.163,0.31,0.63,2.55,0.31,1.0
0.01,13.0,1.838,1.11,467.0,0.167,0.0,1.52,4.21,0.05,1.0
1.085,58.0,5.166,1.45,186.0,0.232,0.0,0.48,4.36,0.97,1.0
0.48,19.0,3.166,1.24,114.0,0.549,0.41,0.0,3.73,0.0,1.0
0.261,62.0,3.282,0.94,535.0,0.294,0.08,0.08,3.0,0.08,1.0
0.233,84.0,9.5,0.64,323.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,1.2,3.27,12.0,0.0,0.0,0.0,1.63,1.63,1.0
0.092,48.0,4.16,3.14,1140.0,0.014,0.0,0.43,1.2,0.08,1.0
0.092,48.0,4.16,3.14,1140.0,0.014,0.0,0.43,1.2,0.08,1.0
0.638,8.0,2.17,1.73,89.0,0.174,0.69,0.34,4.86,0.34,1.0
0.14,139.0,4.892,2.9,274.0,0.0,0.87,0.29,2.61,0.29,1.0
0.072,45.0,7.857,0.0,440.0,0.0,0.0,0.45,0.9,0.45,1.0
0.133,30.0,2.704,2.22,192.0,0.066,0.4,0.0,3.44,0.2,1.0
0.213,223.0,29.125,5.33,233.0,1.492,0.0,0.0,1.33,1.33,1.0
0.588,1038.0,86.7,3.32,1734.0,0.156,0.44,1.77,3.32,0.44,1.0
0.292,38.0,3.0,0.9,75.0,0.0,0.0,0.0,6.36,0.0,1.0
0.467,12.0,1.846,1.49,72.0,0.233,0.0,0.74,0.0,0.74,1.0
0.13,137.0,7.0,0.85,826.0,0.0,0.14,1.28,1.7,0.28,1.0
0.882,78.0,4.08,1.13,253.0,0.189,0.37,1.13,2.65,0.37,1.0
1.799,11.0,1.823,2.66,62.0,0.514,0.0,0.0,2.66,0.0,1.0
0.963,47.0,2.622,0.72,139.0,0.113,0.72,1.45,2.54,0.0,1.0
1.218,68.0,5.323,1.08,181.0,0.261,0.54,0.54,4.32,1.08,1.0
0.628,9.0,2.944,0.0,53.0,0.943,1.81,0.0,1.81,0.0,1.0
0.515,78.0,6.833,1.44,328.0,0.957,0.48,0.96,1.92,0.48,1.0
0.278,18.0,2.95,1.96,59.0,0.0,0.98,0.98,2.94,0.0,1.0
0.833,3.0,1.375,0.0,11.0,0.0,0.0,0.0,4.44,0.0,1.0
0.0,180.0,25.22,0.0,1261.0,0.0,1.89,0.18,0.56,0.18,1.0
0.191,31.0,2.041,1.21,196.0,0.143,0.3,0.0,2.74,0.0,1.0
1.326,11.0,2.2,4.0,44.0,0.0,1.33,0.0,2.66,0.0,1.0
0.379,181.0,3.341,1.36,1955.0,0.136,0.51,0.23,2.75,0.03,1.0
0.19,31.0,2.03,1.21,199.0,0.142,0.3,0.0,2.72,0.0,1.0
0.239,123.0,3.338,1.74,207.0,0.239,0.58,0.58,0.58,0.58,1.0
0.37,54.0,6.137,1.86,313.0,0.0,0.0,0.46,2.8,0.46,1.0
0.0,11.0,1.745,3.03,185.0,0.211,0.3,0.3,2.12,0.0,1.0
0.0,11.0,1.738,3.02,186.0,0.21,0.3,0.3,2.11,0.0,1.0
0.103,11.0,1.437,6.54,161.0,0.0,0.0,0.59,3.57,0.0,1.0
0.325,445.0,6.723,1.43,4128.0,0.523,0.33,0.08,3.05,0.02,1.0
0.239,123.0,3.338,1.74,207.0,0.239,0.58,0.58,0.58,0.58,1.0
0.0,11.0,1.752,3.03,184.0,0.211,0.3,0.3,2.12,0.0,1.0
0.0,11.0,1.752,3.03,184.0,0.211,0.3,0.3,2.12,0.0,1.0
0.402,49.0,5.681,2.63,392.0,0.402,0.71,0.23,5.26,0.0,1.0
0.0,10.0,2.103,0.0,204.0,0.0,0.0,0.0,0.0,0.0,1.0
4.347,7.0,3.0,0.0,9.0,0.0,0.0,0.0,7.14,0.0,1.0
0.036,66.0,2.336,1.44,264.0,0.184,0.48,0.72,1.2,0.0,1.0
0.036,66.0,2.336,1.44,264.0,0.184,0.48,0.72,1.2,0.0,1.0
0.263,62.0,3.076,0.77,526.0,0.263,0.08,0.08,3.03,0.08,1.0
0.802,107.0,5.114,0.87,179.0,0.0,0.0,0.87,0.87,0.0,1.0
0.874,107.0,5.114,0.87,179.0,0.0,0.0,0.87,0.87,0.0,1.0
0.14,139.0,4.892,2.9,274.0,0.0,0.87,0.29,2.61,0.29,1.0
0.543,15.0,5.0,0.0,50.0,0.0,0.0,0.0,7.04,0.0,1.0
0.653,13.0,1.53,4.04,75.0,0.118,0.0,0.36,2.94,0.0,1.0
0.364,192.0,7.541,0.38,543.0,0.312,0.0,0.38,0.58,0.0,1.0
0.099,48.0,4.07,3.17,574.0,0.014,0.0,0.42,1.2,0.08,1.0
0.327,71.0,5.549,1.05,566.0,0.0,0.79,0.26,1.32,0.26,1.0
0.346,199.0,6.05,1.48,3213.0,0.793,0.1,0.05,3.21,0.05,1.0
0.249,59.0,3.921,2.0,447.0,0.305,0.36,1.09,1.82,0.54,1.0
0.099,48.0,4.07,3.17,574.0,0.014,0.0,0.42,1.2,0.08,1.0
1.9,11.0,1.763,3.79,67.0,0.475,0.0,0.0,2.53,0.0,1.0
0.053,134.0,18.37,0.0,496.0,0.053,0.36,0.0,3.3,0.36,1.0
1.248,842.0,58.705,4.52,998.0,0.197,0.37,0.37,2.26,0.0,1.0
0.107,7.0,1.421,1.15,54.0,0.0,0.0,0.0,3.46,0.0,1.0
0.411,15.0,4.307,2.17,56.0,0.0,0.0,0.0,2.17,0.0,1.0
5.924,54.0,5.8,1.09,725.0,1.33,0.0,0.39,3.79,0.0,1.0
0.123,12.0,2.062,1.93,99.0,0.0,0.38,0.38,3.87,0.38,1.0
0.298,12.0,3.333,3.17,30.0,0.597,0.0,0.0,3.17,0.0,1.0
0.424,152.0,12.692,0.49,330.0,0.0,0.49,2.46,4.43,0.0,1.0
0.123,12.0,2.062,1.93,99.0,0.0,0.38,0.38,3.87,0.38,1.0
0.25,37.0,1.764,0.7,766.0,0.073,0.0,0.19,1.67,0.38,1.0
0.061,57.0,4.727,2.24,208.0,0.122,0.0,0.0,2.99,0.37,1.0
0.705,13.0,1.903,1.98,118.0,0.211,0.0,1.58,3.96,0.39,1.0
0.904,92.0,7.478,0.41,344.0,5.3,1.65,0.0,2.9,0.41,1.0
0.431,87.0,3.37,1.23,1645.0,0.111,0.0,1.04,1.53,0.09,1.0
0.904,92.0,7.478,0.41,344.0,5.3,1.65,0.0,2.9,0.41,1.0
0.0,57.0,4.722,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0
0.555,311.0,104.666,4.87,314.0,0.0,0.0,1.21,2.43,1.21,1.0
0.174,12.0,1.612,1.92,50.0,0.087,0.96,0.0,6.73,0.0,1.0
0.328,199.0,5.928,1.49,3160.0,0.858,0.1,0.05,3.23,0.05,1.0
1.562,95.0,5.0,0.0,170.0,0.0,0.0,1.47,0.0,1.47,1.0
1.208,76.0,5.558,1.06,189.0,0.259,1.06,0.53,4.25,1.06,1.0
0.48,19.0,3.166,1.24,114.0,0.549,0.41,0.0,3.73,0.0,1.0
1.208,140.0,4.761,1.67,200.0,0.345,0.55,2.23,3.91,0.55,1.0
1.207,140.0,4.761,1.67,200.0,0.345,0.55,2.23,3.91,0.55,1.0
1.246,845.0,62.5,4.54,1000.0,0.196,0.37,0.37,2.27,0.0,1.0
1.275,78.0,5.598,3.81,711.0,0.141,0.34,0.17,1.9,0.0,1.0
0.371,84.0,2.89,1.27,477.0,0.061,0.0,0.12,2.81,0.0,1.0
0.08,13.0,1.844,1.65,83.0,0.0,0.23,1.89,2.83,1.18,1.0
0.329,193.0,6.045,1.5,3059.0,0.78,0.26,0.05,3.24,0.05,1.0
0.138,46.0,5.809,1.35,122.0,0.0,0.45,1.35,1.8,0.0,1.0
1.939,8.0,1.379,0.0,40.0,0.0,1.23,0.0,0.0,1.23,1.0
1.947,8.0,1.379,0.0,40.0,0.0,1.23,0.0,0.0,1.23,1.0
1.949,8.0,1.379,0.0,40.0,0.0,1.23,0.0,0.0,1.23,1.0
0.586,31.0,2.349,0.49,477.0,0.189,0.0,0.09,1.38,0.19,1.0
0.503,12.0,1.82,1.37,91.0,0.062,0.68,1.03,5.86,0.68,1.0
0.136,30.0,8.207,0.27,435.0,0.182,0.0,0.0,2.2,0.0,1.0
0.0,25.0,4.941,1.09,84.0,0.692,0.0,0.0,0.0,0.0,1.0
0.371,84.0,2.878,1.27,475.0,0.061,0.0,0.12,2.8,0.0,1.0
0.331,295.0,50.166,3.61,301.0,0.0,0.0,1.2,2.4,1.2,1.0
1.634,47.0,3.975,2.47,485.0,0.155,0.0,0.24,1.23,0.24,1.0
0.619,33.0,6.166,1.21,259.0,0.103,0.0,0.6,1.81,0.6,1.0
0.795,66.0,4.869,1.38,224.0,0.217,0.92,1.38,0.92,0.0,1.0
2.362,37.0,3.384,1.35,132.0,0.0,0.0,0.0,1.35,0.0,1.0
0.294,281.0,72.0,2.94,288.0,0.147,0.0,0.0,0.0,1.47,1.0
0.625,47.0,4.75,1.99,190.0,0.312,0.49,1.49,0.99,0.0,1.0
0.0,12.0,2.131,1.6,81.0,0.0,0.0,0.0,2.67,0.53,1.0
1.473,29.0,4.071,1.11,114.0,0.0,0.0,0.0,5.55,0.0,1.0
1.135,140.0,5.105,1.7,194.0,0.349,0.56,2.27,3.97,0.56,1.0
0.13,175.0,5.76,1.77,795.0,0.168,0.0,0.23,4.84,0.0,1.0
0.441,4.0,1.372,0.93,70.0,0.0,0.0,1.12,3.18,0.0,1.0
0.496,80.0,5.187,2.38,249.0,0.248,0.0,1.42,2.38,0.0,1.0
0.441,4.0,1.372,0.93,70.0,0.0,0.0,1.12,3.18,0.0,1.0
0.036,66.0,2.276,1.45,255.0,0.184,0.48,0.72,1.21,0.0,1.0
0.0,60.0,6.685,2.17,234.0,0.0,0.0,1.44,2.89,0.36,1.0
2.413,37.0,3.384,1.35,132.0,0.0,0.0,0.0,1.35,0.0,1.0
0.0,182.0,7.18,1.42,359.0,0.0,0.47,0.47,1.9,0.0,1.0
0.0,182.0,7.18,1.42,359.0,0.0,0.47,0.47,1.9,0.0,1.0
0.311,144.0,5.328,1.36,3016.0,0.734,0.23,0.04,2.93,0.04,1.0
0.909,11.0,2.857,0.0,40.0,0.0,5.0,0.0,0.0,0.0,1.0
0.49,669.0,8.55,0.7,1351.0,0.158,0.1,0.8,1.31,0.5,1.0
0.294,281.0,71.5,2.94,286.0,0.147,0.0,0.0,0.0,1.47,1.0
1.217,140.0,5.105,1.69,194.0,0.347,0.56,2.25,3.95,0.56,1.0
0.0,11.0,2.0,0.0,20.0,0.0,0.0,2.38,4.76,0.0,1.0
0.434,4.0,1.377,0.92,73.0,0.0,0.0,1.11,3.14,0.0,1.0
0.462,6.0,3.125,0.0,25.0,0.0,3.12,0.0,0.0,0.0,1.0
0.344,193.0,6.094,1.5,3029.0,0.784,0.26,0.05,3.25,0.05,1.0
0.706,55.0,8.411,0.0,143.0,0.0,0.81,0.0,4.09,0.0,1.0
0.327,72.0,5.769,0.47,450.0,1.357,0.23,0.0,2.63,0.0,1.0
0.0,105.0,7.0,2.13,441.0,0.349,0.0,0.0,2.99,0.42,1.0
0.416,6.0,1.373,0.9,92.0,0.0,0.0,1.08,3.06,0.0,1.0
1.434,64.0,3.281,1.74,361.0,0.0,0.0,0.0,2.91,0.0,1.0
0.502,80.0,5.488,2.41,247.0,0.251,0.0,1.44,2.41,0.0,1.0
0.421,80.0,5.173,2.42,238.0,0.252,0.0,1.45,2.42,0.0,1.0
0.677,80.0,5.2,2.45,234.0,0.254,0.0,1.47,2.45,0.0,1.0
0.105,25.0,2.689,5.1,78.0,0.0,0.0,0.0,2.18,1.45,1.0
0.318,144.0,5.349,1.36,3033.0,0.754,0.23,0.04,2.93,0.04,1.0
0.924,10.0,1.966,0.0,59.0,0.0,0.0,0.0,3.52,0.0,1.0
0.093,66.0,2.755,1.29,135.0,0.0,0.0,0.64,1.29,0.0,1.0
0.093,66.0,2.755,1.29,135.0,0.0,0.0,0.64,1.29,0.0,1.0
0.093,66.0,2.755,1.29,135.0,0.0,0.0,0.64,1.29,0.0,1.0
0.0,16.0,1.607,0.15,418.0,0.044,0.3,0.0,0.15,0.0,1.0
0.345,37.0,5.132,2.3,426.0,0.345,0.62,0.2,4.6,0.0,1.0
0.0,28.0,13.166,0.0,79.0,0.0,0.0,3.7,3.7,0.0,1.0
0.331,193.0,6.073,1.47,3043.0,0.79,0.26,0.07,3.22,0.05,1.0
0.464,4.0,1.392,0.92,78.0,0.0,0.0,1.11,3.15,0.0,1.0
0.055,91.0,3.509,1.91,186.0,0.501,0.63,1.59,2.22,0.0,1.0
1.13,140.0,4.875,2.25,195.0,0.347,0.56,2.25,3.95,1.12,1.0
0.464,4.0,1.392,0.92,78.0,0.0,0.0,1.11,3.15,0.0,1.0
0.443,31.0,4.652,2.83,107.0,0.0,0.0,0.94,1.88,0.0,1.0
0.0,18.0,2.039,2.64,414.0,0.0,0.08,0.17,4.04,0.0,1.0
0.112,19.0,2.96,0.0,222.0,0.336,0.0,0.0,1.68,0.0,1.0
0.0,7.0,1.512,0.0,62.0,0.0,0.88,0.0,0.88,0.0,1.0
0.693,11.0,1.335,0.96,195.0,0.0,0.0,0.36,1.21,0.0,1.0
0.405,49.0,4.32,1.75,877.0,0.233,0.0,1.07,3.81,0.19,1.0
0.754,119.0,5.551,1.56,161.0,0.188,0.0,0.0,1.56,0.0,1.0
0.427,192.0,4.42,1.09,305.0,0.061,0.36,0.36,2.56,1.09,1.0
0.0,27.0,2.47,0.45,425.0,0.0,0.45,0.0,0.22,0.0,1.0
0.06,20.0,1.597,2.43,329.0,0.045,0.58,0.68,3.21,0.09,1.0
0.6,82.0,4.02,2.53,197.0,0.3,0.0,0.0,2.95,0.0,1.0
0.6,82.0,4.02,2.53,197.0,0.3,0.0,0.0,2.95,0.0,1.0
0.116,54.0,4.058,2.0,207.0,0.116,0.8,0.4,2.0,0.4,1.0
0.0,12.0,1.251,1.91,174.0,0.613,0.0,0.0,0.0,0.63,1.0
0.298,32.0,3.976,3.75,171.0,0.0,1.25,0.0,1.25,1.25,1.0
0.077,29.0,1.8,0.52,171.0,0.0,0.0,0.26,1.58,0.26,1.0
0.0,44.0,4.176,5.67,142.0,0.0,1.41,2.83,7.09,0.0,1.0
1.191,140.0,4.59,1.66,202.0,0.34,0.55,2.22,3.88,0.55,1.0
0.729,32.0,7.781,1.45,249.0,0.121,0.0,0.72,1.45,0.72,1.0
0.776,168.0,10.375,1.69,249.0,0.129,0.0,0.84,2.54,0.84,1.0
0.729,32.0,7.781,1.45,249.0,0.121,0.0,0.72,1.45,0.72,1.0
0.64,181.0,7.651,0.4,505.0,0.8,3.27,0.4,0.81,0.81,1.0
0.13,131.0,4.225,1.5,1107.0,0.186,0.58,0.63,3.01,0.0,1.0
1.417,12.0,3.029,0.0,103.0,0.0,2.85,5.0,2.14,0.0,1.0
0.515,12.0,2.04,3.26,51.0,0.103,1.3,1.3,2.61,0.0,1.0
0.23,60.0,4.941,0.0,84.0,0.0,0.0,0.0,3.22,1.61,1.0
0.492,25.0,2.184,0.96,166.0,0.0,2.56,0.32,3.84,0.0,1.0
0.233,4.0,1.136,2.59,25.0,0.0,0.64,0.64,3.24,0.64,1.0
0.645,25.0,3.552,1.96,135.0,0.064,0.0,0.49,2.45,0.98,1.0
0.444,16.0,2.413,2.2,140.0,0.37,0.0,0.44,1.76,0.0,1.0
0.701,34.0,8.781,2.08,281.0,0.116,0.0,0.69,1.38,0.69,1.0
0.444,16.0,2.413,2.2,140.0,0.37,0.0,0.44,1.76,0.0,1.0
0.444,16.0,2.413,2.2,140.0,0.37,0.0,0.44,1.76,0.0,1.0
0.444,16.0,2.448,2.2,142.0,0.37,0.0,0.44,1.76,0.0,1.0
0.443,16.0,1.693,0.0,83.0,0.088,0.59,0.0,1.18,0.0,1.0
0.49,669.0,8.55,0.7,1351.0,0.158,0.1,0.8,1.31,0.5,1.0
1.424,59.0,24.333,0.0,146.0,0.0,3.33,1.66,1.66,1.66,1.0
0.49,669.0,8.55,0.7,1351.0,0.158,0.1,0.8,1.31,0.5,1.0
0.25,35.0,2.742,0.87,617.0,0.721,0.87,0.52,1.4,0.0,1.0
0.875,48.0,6.0,0.0,138.0,0.0,0.0,0.8,4.03,0.0,1.0
1.276,19.0,3.062,1.57,98.0,0.729,1.05,2.63,4.21,1.05,1.0
0.02,12.0,1.796,1.04,458.0,0.163,0.0,1.45,4.24,0.05,1.0
0.342,35.0,2.973,0.87,336.0,0.716,0.87,0.52,1.39,0.0,1.0
0.415,9.0,1.909,2.46,42.0,0.0,0.0,0.0,2.46,0.0,1.0
0.307,669.0,6.937,1.0,1214.0,0.175,0.0,0.2,2.2,0.2,1.0
0.157,60.0,2.366,1.04,142.0,0.105,0.0,1.04,3.83,0.0,1.0
0.371,84.0,2.878,1.27,475.0,0.061,0.0,0.12,2.8,0.0,1.0
0.37,84.0,2.878,1.27,475.0,0.061,0.0,0.12,2.81,0.0,1.0
0.569,691.0,12.064,0.77,1689.0,0.207,0.0,0.0,1.75,0.0,1.0
0.548,685.0,14.301,0.83,1516.0,0.199,0.0,0.0,1.87,0.0,1.0
0.0,38.0,2.141,0.0,212.0,0.0,0.92,0.61,0.61,0.0,1.0
0.0,17.0,3.925,0.0,106.0,0.0,1.13,1.13,1.13,1.13,1.0
0.02,12.0,1.796,1.04,458.0,0.163,0.0,1.45,4.24,0.05,1.0
0.263,110.0,3.418,0.0,188.0,0.105,0.0,0.32,1.94,0.0,1.0
0.548,685.0,14.283,0.83,1514.0,0.199,0.0,0.0,1.87,0.0,1.0
0.174,97.0,4.965,0.39,993.0,0.548,0.0,0.39,0.59,0.19,1.0
0.0,55.0,2.923,0.0,114.0,0.0,0.0,0.43,2.17,0.0,1.0
5.942,54.0,5.838,1.1,724.0,1.334,0.0,0.3,3.81,0.0,1.0
0.64,30.0,3.5,2.78,112.0,0.256,0.39,0.0,2.39,0.0,1.0
0.392,67.0,3.965,0.0,115.0,0.0,0.0,0.0,1.25,0.0,1.0
0.463,65.0,7.941,2.7,405.0,0.0,0.0,0.54,2.16,0.0,1.0
0.471,15.0,2.088,0.0,188.0,0.0,0.8,0.26,1.33,0.0,1.0
1.492,66.0,5.3,0.0,106.0,0.0,1.81,0.9,1.81,0.9,1.0
0.0,70.0,5.977,0.44,263.0,0.231,0.0,0.0,2.64,0.0,1.0
0.484,85.0,8.375,2.22,201.0,0.08,1.11,0.55,1.66,0.0,1.0
0.21,24.0,4.49,1.21,229.0,0.0,1.61,1.21,1.61,0.8,1.0
0.159,51.0,4.555,0.53,123.0,0.0,0.0,1.06,2.13,1.6,1.0
0.0,20.0,5.25,3.52,42.0,0.0,1.17,1.17,2.35,0.0,1.0
0.48,10.0,1.684,0.0,32.0,0.48,0.0,0.0,6.06,0.0,1.0
0.27,19.0,3.115,1.6,81.0,0.0,0.8,0.8,1.6,0.8,1.0
0.269,19.0,3.115,1.6,81.0,0.0,0.8,0.8,1.6,0.8,1.0
0.155,54.0,3.625,1.66,504.0,0.233,0.59,1.66,4.51,0.0,1.0
0.271,583.0,6.395,1.13,1375.0,0.243,0.78,0.43,2.43,0.43,1.0
0.994,56.0,3.176,1.92,1042.0,0.391,0.1,0.6,2.22,0.4,1.0
0.647,21.0,1.869,0.22,215.0,0.0,0.22,0.0,2.03,0.22,1.0
0.334,669.0,6.896,1.0,1200.0,0.174,0.0,0.2,2.2,0.2,1.0
0.845,47.0,7.205,0.99,281.0,0.195,0.49,0.0,3.46,0.49,1.0
0.233,23.0,2.5,0.0,135.0,0.0,0.65,0.65,4.6,0.65,1.0
0.331,30.0,3.897,1.88,152.0,0.11,1.25,1.25,0.62,0.0,1.0
0.564,19.0,2.818,2.72,62.0,0.0,0.0,0.0,1.81,0.9,1.0
0.044,24.0,1.559,1.16,145.0,0.0,1.16,0.0,2.33,0.29,1.0
0.269,45.0,4.18,1.91,464.0,0.0,0.0,0.0,0.47,0.0,1.0
0.268,195.0,6.761,0.81,3313.0,0.15,0.19,0.05,3.56,0.0,1.0
0.273,195.0,6.789,0.81,3327.0,0.15,0.19,0.05,3.56,0.0,1.0
2.001,63.0,3.706,3.07,341.0,0.093,0.0,0.27,1.67,0.0,1.0
0.0,29.0,4.047,0.0,85.0,0.354,0.0,0.0,0.0,0.0,1.0
0.013,46.0,2.11,1.35,3220.0,0.065,0.17,0.07,0.81,0.0,1.0
0.271,264.0,4.904,0.9,667.0,0.191,0.0,0.08,2.89,0.08,1.0
0.085,20.0,2.484,2.19,164.0,0.128,0.27,1.09,2.46,0.0,1.0
0.765,76.0,6.652,1.38,632.0,0.316,0.98,0.0,2.56,0.19,1.0
0.203,10.0,1.956,1.28,45.0,0.0,0.0,3.84,2.56,0.0,1.0
0.069,72.0,3.426,1.49,819.0,0.221,0.03,0.14,4.38,0.0,1.0
0.198,25.0,3.857,0.0,81.0,0.198,0.0,0.0,0.0,0.0,1.0
0.0,20.0,4.111,1.96,222.0,0.094,0.78,1.17,1.56,0.0,1.0
0.222,56.0,6.978,2.38,328.0,0.0,2.04,0.68,4.76,0.34,1.0
0.0,26.0,4.5,2.12,45.0,0.0,0.0,0.0,4.25,0.0,1.0
0.594,128.0,5.683,0.48,557.0,0.0,0.64,1.45,0.8,0.0,1.0
1.282,63.0,3.725,3.09,339.0,0.094,0.0,0.28,1.69,0.0,1.0
0.103,64.0,6.125,0.92,343.0,0.051,0.3,0.3,1.84,0.61,1.0
0.0,13.0,4.333,0.0,78.0,0.0,0.0,0.0,1.88,0.0,1.0
